iter,best_score,incumbent_score
2138,681,661
2139,681,661
2140,681,661
2141,681,661
2142,681,661
2143,681,664
2144,681,664
2145,681,664
2146,681,664
2147,681,664
2148,681,663
2149,681,663
2150,681,663
2151,681,663
2152,681,663
2153,681,663
2154,681,663
2155,681,663
2156,681,663
2157,681,663
2158,681,658
2159,681,658
2160,681,657
2161,681,658
2162,681,658
2163,681,658
2164,681,658
2165,681,658
2166,681,658
2167,681,657
2168,681,657
2169,681,657
2170,681,657
2171,681,657
2172,681,657
2173,681,657
2174,681,660
2175,681,660
2176,681,660
2177,681,660
2178,681,660
2179,681,660
2180,681,660
2181,681,660
2182,681,660
2183,681,660
2184,681,660
2185,681,660
2186,681,659
2187,681,659
2188,681,659
2189,681,659
2190,681,659
2191,681,659
2192,681,659
2193,681,659
2194,681,659
2195,681,659
2196,681,659
2197,681,659
2198,681,659
2199,681,659
2200,681,659
2201,681,660
2202,681,660
2203,681,660
2204,681,660
2205,681,660
2206,681,660
2207,681,660
2208,681,660
2209,681,660
2210,681,659
2211,681,659
2212,681,658
2213,681,659
2214,681,659
2215,681,659
2216,681,659
2217,681,659
2218,681,659
2219,681,659
2220,681,659
2221,681,659
2222,681,659
2223,681,659
2224,681,660
2225,681,660
2226,681,660
2227,681,660
2228,681,660
2229,681,660
2230,681,660
2231,681,660
2232,681,660
2233,681,660
2234,681,660
2235,681,660
2236,681,660
2237,681,661
2238,681,661
2239,681,661
2240,681,661
2241,681,661
2242,681,661
2243,681,661
2244,681,661
2245,681,661
2246,681,661
2247,681,661
2248,681,661
2249,681,661
2250,681,661
2251,681,661
2252,681,661
2253,681,661
2254,681,661
2255,681,661
2256,681,661
2257,681,661
2258,681,661
2259,681,661
2260,681,661
2261,681,661
2262,681,661
2263,681,661
2264,681,661
2265,681,661
2266,681,661
2267,681,661
2268,681,661
2269,681,661
2270,681,661
2271,681,661
2272,681,661
2273,681,661
2274,681,661
2275,681,661
2276,681,661
2277,681,661
2278,681,661
2279,681,661
2280,681,661
2281,681,661
2282,681,661
2283,681,661
2284,681,661
2285,681,661
2286,681,661
2287,681,661
2288,681,660
2289,681,660
2290,681,660
2291,681,661
2292,681,661
2293,681,661
2294,681,661
2295,681,661
2296,681,661
2297,681,661
2298,681,661
2299,681,661
2300,681,661
2301,681,661
2302,681,661
2303,681,661
2304,681,662
2305,681,661
2306,681,661
2307,681,661
2308,681,661
2309,681,661
2310,681,661
2311,681,661
2312,681,661
2313,681,661
2314,681,661
2315,681,661
2316,681,661
2317,681,661
2318,681,661
2319,681,661
2320,681,661
2321,681,661
2322,681,661
2323,681,661
2324,681,627
2325,681,627
2326,681,627
2327,681,627
2328,681,628
2329,681,628
2330,681,628
2331,681,628
2332,681,628
2333,681,627
2334,681,627
2335,681,627
2336,681,627
2337,681,627
2338,681,627
2339,681,644
2340,681,644
2341,681,644
2342,681,644
2343,681,644
2344,681,644
2345,681,644
2346,681,644
2347,681,644
2348,681,653
2349,681,653
2350,681,653
2351,681,654
2352,681,654
2353,681,653
2354,681,653
2355,681,653
2356,681,653
2357,681,653
2358,681,653
2359,681,653
2360,681,653
2361,681,653
2362,681,652
2363,681,652
2364,681,652
2365,681,652
2366,681,652
2367,681,652
2368,681,652
2369,681,652
2370,681,652
2371,681,652
2372,681,652
2373,681,652
2374,681,652
2375,681,652
2376,681,652
2377,681,652
2378,681,652
2379,681,652
2380,681,652
2381,681,659
2382,681,659
2383,681,659
2384,681,659
2385,681,659
2386,681,659
2387,681,659
2388,681,659
2389,681,659
2390,681,659
2391,681,659
2392,681,659
2393,681,659
2394,681,659
2395,681,659
2396,681,659
2397,681,659
2398,681,659
2399,681,659
2400,681,659
2401,681,659
2402,681,659
2403,681,659
2404,681,659
2405,681,659
2406,681,659
2407,681,659
2408,681,660
2409,681,660
2410,681,660
2411,681,660
2412,681,660
2413,681,666
2414,681,666
2415,681,667
2416,681,667
2417,681,668
2418,681,668
2419,681,668
2420,681,669
2421,681,669
2422,681,669
2423,681,669
2424,681,669
2425,681,669
2426,681,666
2427,681,666
2428,681,666
2429,681,666
2430,681,666
2431,681,666
2432,681,666
2433,681,666
2434,681,666
2435,681,666
2436,681,666
2437,681,666
2438,681,666
2439,681,667
2440,681,667
2441,681,667
2442,681,666
2443,681,666
2444,681,666
2445,681,666
2446,681,666
2447,681,667
2448,681,667
2449,681,667
2450,681,667
2451,681,667
2452,681,667
2453,681,668
2454,681,667
2455,681,667
2456,681,667
2457,681,667
2458,681,667
2459,681,667
2460,681,667
2461,681,667
2462,681,667
2463,681,667
2464,681,667
2465,681,667
2466,681,667
2467,681,667
2468,681,667
2469,681,667
2470,681,667
2471,681,667
2472,681,667
2473,681,667
2474,681,668
2475,681,668
2476,681,668
2477,681,668
2478,681,668
2479,681,667
2480,681,667
2481,681,667
2482,681,667
2483,681,667
2484,681,667
2485,681,667
2486,681,667
2487,681,667
2488,681,667
2489,681,667
2490,681,667
2491,681,667
2492,681,667
2493,681,667
2494,681,667
2495,681,667
2496,681,667
2497,681,667
2498,681,667
2499,681,667
2500,681,667
2501,681,667
2502,681,667
2503,681,667
2504,681,667
2505,681,667
2506,681,667
2507,681,667
2508,681,667
2509,681,667
2510,681,667
2511,681,667
2512,681,667
2513,681,667
2514,681,667
2515,681,667
2516,681,667
2517,681,667
2518,681,667
2519,681,667
2520,681,667
2521,681,660
2522,681,660
2523,681,660
2524,681,661
2525,681,661
2526,681,661
2527,681,661
2528,681,661
2529,681,661
2530,681,661
2531,681,661
2532,681,661
2533,681,661
2534,681,660
2535,681,660
2536,681,660
2537,681,660
2538,681,660
2539,681,660
2540,681,660
2541,681,660
2542,681,660
2543,681,660
2544,681,660
2545,681,660
2546,681,661
2547,681,661
2548,681,661
2549,681,661
2550,681,661
2551,681,661
2552,681,661
2553,681,661
2554,681,661
2555,681,661
2556,681,661
2557,681,661
2558,681,661
2559,681,661
2560,681,661
2561,681,661
2562,681,661
2563,681,661
2564,681,661
2565,681,661
2566,681,661
2567,681,661
2568,681,661
2569,681,661
2570,681,661
2571,681,661
2572,681,661
2573,681,661
2574,681,661
2575,681,661
2576,681,661
2577,681,661
2578,681,661
2579,681,661
2580,681,661
2581,681,661
2582,681,661
2583,681,662
2584,681,671
2585,681,671
2586,681,671
2587,681,671
2588,681,671
2589,681,672
2590,681,672
2591,681,673
2592,681,673
2593,681,673
2594,681,673
2595,681,673
2596,681,673
2597,681,673
2598,681,673
2599,681,673
2600,681,673
2601,681,665
2602,681,665
2603,681,665
2604,681,665
2605,681,665
2606,681,664
2607,681,664
2608,681,670
2609,681,670
2610,681,670
2611,681,670
2612,681,670
2613,681,670
2614,681,670
2615,681,670
2616,681,670
2617,681,674
2618,681,674
2619,681,674
2620,681,674
2621,681,674
2622,681,674
2623,681,674
2624,681,665
2625,681,665
2626,681,680
2627,681,680
2628,681,680
2629,681,680
2630,681,680
2631,681,681
2632,681,681
2633,681,681
2634,682,682
2635,682,682
2636,682,682
2637,682,682
2638,682,682
2639,682,682
2640,682,682
2641,682,682
2642,682,681
2643,682,681
2644,682,681
2645,682,681
2646,682,681
2647,682,681
2648,682,681
2649,682,682
2650,682,682
2651,682,681
2652,682,681
2653,682,681
2654,682,681
2655,682,681
2656,682,681
2657,682,681
2658,682,681
2659,682,681
2660,682,681
2661,682,681
2662,682,681
2663,682,681
2664,682,681
2665,682,681
2666,682,681
2667,682,681
2668,682,682
2669,682,682
2670,683,683
2671,683,683
2672,684,684
2673,684,684
2674,684,684
2675,684,684
2676,684,684
2677,684,684
2678,685,685
2679,685,685
2680,685,685
2681,685,685
2682,685,679
2683,685,679
2684,685,679
2685,685,679
2686,685,679
2687,685,679
2688,685,679
2689,685,679
2690,685,679
2691,685,679
2692,685,679
2693,685,679
2694,685,679
2695,685,679
2696,685,679
2697,685,679
2698,685,679
2699,685,679
2700,685,679
2701,685,679
2702,685,685
2703,685,685
2704,685,685
2705,685,685
2706,685,685
2707,685,685
2708,685,685
2709,685,685
2710,685,685
2711,685,685
2712,685,685
2713,685,685
2714,685,685
2715,685,685
2716,685,685
2717,685,685
2718,685,685
2719,685,685
2720,685,685
2721,685,685
2722,685,685
2723,685,685
2724,685,685
2725,685,685
2726,685,685
2727,685,685
2728,685,685
2729,685,685
2730,685,685
2731,685,685
2732,685,685
2733,685,685
2734,685,685
2735,685,685
2736,685,685
2737,685,685
2738,685,685
2739,685,685
2740,685,685
2741,685,685
2742,685,685
2743,686,686
2744,686,686
2745,686,686
2746,686,686
2747,686,686
2748,686,686
2749,686,686
2750,686,686
2751,686,686
2752,686,686
2753,686,686
2754,686,686
2755,686,686
2756,686,686
2757,686,686
2758,686,686
2759,686,686
2760,686,686
2761,686,686
2762,686,686
2763,686,686
2764,686,685
2765,686,685
2766,686,685
2767,686,685
2768,686,685
2769,686,685
2770,686,685
2771,686,685
2772,686,685
2773,686,679
2774,686,679
2775,686,679
2776,686,679
2777,686,679
2778,686,679
2779,686,679
2780,686,679
2781,686,669
2782,686,669
2783,686,669
2784,686,668
2785,686,668
2786,686,668
2787,686,668
2788,686,668
2789,686,668
2790,686,668
2791,686,668
2792,686,668
2793,686,668
2794,686,668
2795,686,668
2796,686,668
2797,686,668
2798,686,668
2799,686,668
2800,686,668
2801,686,668
2802,686,668
2803,686,668
2804,686,668
2805,686,668
2806,686,668
2807,686,668
2808,686,668
2809,686,668
2810,686,668
2811,686,669
2812,686,669
2813,686,669
2814,686,670
2815,686,670
2816,686,670
2817,686,670
2818,686,670
2819,686,670
2820,686,669
2821,686,669
2822,686,670
2823,686,670
2824,686,670
2825,686,670
2826,686,670
2827,686,670
2828,686,670
2829,686,670
2830,686,670
2831,686,670
2832,686,670
2833,686,670
2834,686,670
2835,686,670
2836,686,670
2837,686,670
2838,686,670
2839,686,670
2840,686,671
2841,686,671
2842,686,671
2843,686,671
2844,686,671
2845,686,671
2846,686,683
2847,686,683
2848,686,683
2849,686,683
2850,686,683
2851,686,683
2852,686,684
2853,686,684
2854,686,684
2855,686,684
2856,686,683
2857,686,683
2858,686,683
2859,686,683
2860,686,683
2861,686,683
2862,686,683
2863,686,683
2864,686,683
2865,686,683
2866,686,683
2867,686,683
2868,686,683
2869,686,683
2870,686,683
2871,686,683
2872,686,683
2873,686,683
2874,686,683
2875,686,684
2876,686,684
2877,686,684
2878,686,684
2879,686,684
2880,686,684
2881,686,684
2882,686,684
2883,686,684
2884,686,684
2885,686,684
2886,686,684
2887,686,684
2888,686,684
2889,686,684
2890,686,684
2891,686,684
2892,686,684
2893,686,684
2894,686,684
2895,686,684
2896,686,684
2897,686,684
2898,686,684
2899,686,684
2900,686,684
2901,686,684
2902,686,684
2903,686,684
2904,686,684
2905,686,684
2906,686,684
2907,686,684
2908,686,685
2909,686,685
2910,686,685
2911,686,685
2912,686,685
2913,686,685
2914,686,685
2915,686,685
2916,686,685
2917,686,685
2918,686,685
2919,686,685
2920,686,685
2921,686,685
2922,686,685
2923,686,685
2924,686,685
2925,686,685
2926,686,685
2927,686,684
2928,686,684
2929,686,684
2930,686,672
2931,686,671
2932,686,671
2933,686,678
2934,686,678
2935,686,678
2936,686,678
2937,686,678
2938,686,678
2939,686,678
2940,686,678
2941,686,678
2942,686,678
2943,686,678
2944,686,678
2945,686,678
2946,686,678
2947,686,678
2948,686,678
2949,686,677
2950,686,677
2951,686,677
2952,686,677
2953,686,676
2954,686,676
2955,686,676
2956,686,676
2957,686,676
2958,686,676
2959,686,677
2960,686,677
2961,686,677
2962,686,677
2963,686,677
2964,686,677
2965,686,677
2966,686,677
2967,686,677
2968,686,677
2969,686,677
2970,686,677
2971,686,677
2972,686,677
2973,686,677
2974,686,677
2975,686,677
2976,686,677
2977,686,677
2978,686,677
2979,686,677
2980,686,677
2981,686,677
2982,686,677
2983,686,677
2984,686,677
2985,686,677
2986,686,677
2987,686,677
2988,686,677
2989,686,677
2990,686,670
2991,686,671
2992,686,671
2993,686,671
2994,686,671
2995,686,671
2996,686,671
2997,686,671
2998,686,671
2999,686,671
3000,686,671
3001,686,671
3002,686,671
3003,686,671
3004,686,671
3005,686,671
3006,686,671
3007,686,671
3008,686,671
3009,686,671
3010,686,671
3011,686,671
3012,686,671
3013,686,671
3014,686,671
3015,686,670
3016,686,670
3017,686,670
3018,686,670
3019,686,670
3020,686,670
3021,686,670
3022,686,670
3023,686,670
3024,686,670
3025,686,670
3026,686,670
3027,686,670
3028,686,670
3029,686,670
3030,686,670
3031,686,671
3032,686,671
3033,686,671
3034,686,671
3035,686,671
3036,686,671
3037,686,671
3038,686,671
3039,686,671
3040,686,671
3041,686,671
3042,686,671
3043,686,671
3044,686,672
3045,686,672
3046,686,672
3047,686,672
3048,686,672
3049,686,672
3050,686,672
3051,686,672
3052,686,672
3053,686,672
3054,686,672
3055,686,672
3056,686,672
3057,686,672
3058,686,672
3059,686,672
3060,686,672
3061,686,672
3062,686,672
3063,686,672
3064,686,672
3065,686,672
3066,686,672
3067,686,672
3068,686,673
3069,686,673
3070,686,673
3071,686,673
3072,686,673
3073,686,673
3074,686,673
3075,686,673
3076,686,673
3077,686,673
3078,686,673
3079,686,673
3080,686,672
3081,686,672
3082,686,672
3083,686,672
3084,686,672
3085,686,672
3086,686,672
3087,686,672
3088,686,672
3089,686,672
3090,686,672
3091,686,672
3092,686,672
3093,686,672
3094,686,672
3095,686,672
3096,686,672
3097,686,672
3098,686,672
3099,686,672
3100,686,672
3101,686,672
3102,686,672
3103,686,672
3104,686,672
3105,686,672
3106,686,672
3107,686,672
3108,686,672
3109,686,672
3110,686,672
3111,686,672
3112,686,672
3113,686,672
3114,686,672
3115,686,672
3116,686,672
3117,686,672
3118,686,672
3119,686,672
3120,686,672
3121,686,673
3122,686,673
3123,686,672
3124,686,672
3125,686,672
3126,686,671
3127,686,671
3128,686,671
3129,686,671
3130,686,671
3131,686,671
3132,686,657
3133,686,657
3134,686,657
3135,686,657
3136,686,657
3137,686,657
3138,686,656
3139,686,656
3140,686,656
3141,686,656
3142,686,656
3143,686,656
3144,686,656
3145,686,656
3146,686,656
3147,686,656
3148,686,656
3149,686,656
3150,686,656
3151,686,656
3152,686,656
3153,686,656
3154,686,656
3155,686,656
3156,686,678
3157,686,678
3158,686,677
3159,686,677
3160,686,677
3161,686,677
3162,686,677
3163,686,677
3164,686,677
3165,686,677
3166,686,677
3167,686,677
3168,686,677
3169,686,677
3170,686,677
3171,686,677
3172,686,677
3173,686,677
3174,686,676
3175,686,676
3176,686,676
3177,686,676
3178,686,676
3179,686,676
3180,686,676
3181,686,676
3182,686,676
3183,686,676
3184,686,676
3185,686,676
3186,686,676
3187,686,676
3188,686,676
3189,686,676
3190,686,677
3191,686,677
3192,686,677
3193,686,677
3194,686,677
3195,686,677
3196,686,677
3197,686,677
3198,686,677
3199,686,676
3200,686,676
3201,686,676
3202,686,676
3203,686,676
3204,686,676
3205,686,676
3206,686,676
3207,686,676
3208,686,677
3209,686,677
3210,686,677
3211,686,676
3212,686,676
3213,686,676
3214,686,676
3215,686,676
3216,686,676
3217,686,677
3218,686,677
3219,686,677
3220,686,677
3221,686,678
3222,686,678
3223,686,678
3224,686,678
3225,686,678
3226,686,678
3227,686,678
3228,686,678
3229,686,678
3230,686,678
3231,686,678
3232,686,679
3233,686,678
3234,686,678
3235,686,678
3236,686,652
3237,686,652
3238,686,652
3239,686,652
3240,686,652
3241,686,652
3242,686,663
3243,686,663
3244,686,663
3245,686,663
3246,686,663
3247,686,664
3248,686,664
3249,686,664
3250,686,664
3251,686,664
3252,686,664
3253,686,664
3254,686,664
3255,686,664
3256,686,664
3257,686,664
3258,686,664
3259,686,664
3260,686,664
3261,686,664
3262,686,665
3263,686,665
3264,686,665
3265,686,665
3266,686,665
3267,686,665
3268,686,665
3269,686,665
3270,686,665
3271,686,665
3272,686,665
3273,686,665
3274,686,665
3275,686,665
3276,686,665
3277,686,665
3278,686,665
3279,686,665
3280,686,665
3281,686,665
3282,686,673
3283,686,673
3284,686,673
3285,686,673
3286,686,673
3287,686,673
3288,686,673
3289,686,673
3290,686,673
3291,686,673
3292,686,673
3293,686,673
3294,686,673
3295,686,673
3296,686,673
3297,686,673
3298,686,673
3299,686,670
3300,686,670
3301,686,670
3302,686,670
3303,686,670
3304,686,671
3305,686,670
3306,686,670
3307,686,670
3308,686,671
3309,686,671
3310,686,671
3311,686,671
3312,686,671
3313,686,671
3314,686,671
3315,686,671
3316,686,671
3317,686,670
3318,686,670
3319,686,671
3320,686,671
3321,686,671
3322,686,671
3323,686,671
3324,686,671
3325,686,671
3326,686,671
3327,686,670
3328,686,670
3329,686,670
3330,686,670
3331,686,670
3332,686,670
3333,686,670
3334,686,670
3335,686,670
3336,686,670
3337,686,670
3338,686,670
3339,686,670
3340,686,670
3341,686,670
3342,686,671
3343,686,671
3344,686,671
3345,686,671
3346,686,671
3347,686,671
3348,686,671
3349,686,671
3350,686,671
3351,686,671
3352,686,671
3353,686,671
3354,686,671
3355,686,671
3356,686,671
3357,686,671
3358,686,671
3359,686,671
3360,686,671
3361,686,670
3362,686,670
3363,686,670
3364,686,670
3365,686,670
3366,686,670
3367,686,670
3368,686,670
3369,686,670
3370,686,670
3371,686,670
3372,686,670
3373,686,670
3374,686,670
3375,686,670
3376,686,670
3377,686,670
3378,686,670
3379,686,670
3380,686,670
3381,686,669
3382,686,669
3383,686,669
3384,686,669
3385,686,669
3386,686,669
3387,686,669
3388,686,669
3389,686,670
3390,686,670
3391,686,670
3392,686,670
3393,686,670
3394,686,670
3395,686,670
3396,686,670
3397,686,671
3398,686,671
3399,686,671
3400,686,671
3401,686,670
3402,686,670
3403,686,670
3404,686,670
3405,686,670
3406,686,670
3407,686,670
3408,686,670
3409,686,670
3410,686,670
3411,686,671
3412,686,671
3413,686,671
3414,686,671
3415,686,671
3416,686,672
3417,686,672
3418,686,672
3419,686,672
3420,686,672
3421,686,672
3422,686,672
3423,686,671
3424,686,671
3425,686,671
3426,686,671
3427,686,671
3428,686,671
3429,686,672
3430,686,673
3431,686,674
3432,686,674
3433,686,674
3434,686,674
3435,686,674
3436,686,674
3437,686,674
3438,686,674
3439,686,673
3440,686,673
3441,686,673
3442,686,673
3443,686,673
3444,686,673
3445,686,673
3446,686,674
3447,686,674
3448,686,674
3449,686,674
3450,686,674
3451,686,675
3452,686,675
3453,686,675
3454,686,675
3455,686,675
3456,686,675
3457,686,675
3458,686,675
3459,686,675
3460,686,674
3461,686,674
3462,686,674
3463,686,674
3464,686,673
3465,686,673
3466,686,673
3467,686,673
3468,686,673
3469,686,673
3470,686,673
3471,686,673
3472,686,673
3473,686,673
3474,686,673
3475,686,673
3476,686,673
3477,686,673
3478,686,673
3479,686,673
3480,686,673
3481,686,673
3482,686,673
3483,686,674
3484,686,674
3485,686,674
3486,686,674
3487,686,674
3488,686,674
3489,686,674
3490,686,674
3491,686,674
3492,686,674
3493,686,674
3494,686,674
3495,686,674
3496,686,674
3497,686,674
3498,686,674
3499,686,674
3500,686,674
3501,686,674
3502,686,674
3503,686,674
3504,686,674
3505,686,674
3506,686,674
3507,686,674
3508,686,674
3509,686,674
3510,686,674
3511,686,674
3512,686,674
3513,686,674
3514,686,674
3515,686,674
3516,686,674
3517,686,674
3518,686,674
3519,686,674
3520,686,674
3521,686,674
3522,686,674
3523,686,674
3524,686,674
3525,686,674
3526,686,674
3527,686,673
3528,686,673
3529,686,673
3530,686,673
3531,686,673
3532,686,673
3533,686,673
3534,686,673
3535,686,673
3536,686,673
3537,686,673
3538,686,673
3539,686,673
3540,686,673
3541,686,673
3542,686,673
3543,686,673
3544,686,673
3545,686,673
3546,686,673
3547,686,673
3548,686,674
3549,686,674
3550,686,674
3551,686,674
3552,686,674
3553,686,674
3554,686,674
3555,686,673
3556,686,673
3557,686,674
3558,686,674
3559,686,674
3560,686,674
3561,686,674
3562,686,674
3563,686,674
3564,686,673
3565,686,673
3566,686,673
3567,686,673
3568,686,673
3569,686,673
3570,686,673
3571,686,673
3572,686,673
3573,686,673
3574,686,673
3575,686,673
3576,686,673
3577,686,673
3578,686,673
3579,686,673
3580,686,673
3581,686,673
3582,686,673
3583,686,673
3584,686,673
3585,686,674
3586,686,675
3587,686,675
3588,686,675
3589,686,675
3590,686,675
3591,686,675
3592,686,675
3593,686,675
3594,686,675
3595,686,675
3596,686,674
3597,686,674
3598,686,674
3599,686,674
3600,686,674
3601,686,674
3602,686,674
3603,686,674
3604,686,674
3605,686,674
3606,686,674
3607,686,674
3608,686,674
3609,686,674
3610,686,674
3611,686,674
3612,686,674
3613,686,674
3614,686,674
3615,686,661
3616,686,661
3617,686,662
3618,686,663
3619,686,663
3620,686,663
3621,686,662
3622,686,671
3623,686,671
3624,686,671
3625,686,671
3626,686,671
3627,686,671
3628,686,671
3629,686,671
3630,686,670
3631,686,671
3632,686,671
3633,686,671
3634,686,671
3635,686,671
3636,686,671
3637,686,671
3638,686,671
3639,686,671
3640,686,671
3641,686,671
3642,686,671
3643,686,671
3644,686,671
3645,686,671
3646,686,671
3647,686,671
3648,686,671
3649,686,671
3650,686,671
3651,686,671
3652,686,671
3653,686,671
3654,686,671
3655,686,671
3656,686,671
3657,686,671
3658,686,671
3659,686,671
3660,686,671
3661,686,671
3662,686,671
3663,686,671
3664,686,671
3665,686,671
3666,686,671
3667,686,671
3668,686,671
3669,686,671
3670,686,670
3671,686,670
3672,686,670
3673,686,669
3674,686,669
3675,686,669
3676,686,669
3677,686,669
3678,686,669
3679,686,669
3680,686,669
3681,686,669
3682,686,669
3683,686,669
3684,686,669
3685,686,669
3686,686,669
3687,686,669
3688,686,669
3689,686,669
3690,686,670
3691,686,670
3692,686,670
3693,686,670
3694,686,670
3695,686,670
3696,686,670
3697,686,670
3698,686,670
3699,686,670
3700,686,671
3701,686,671
3702,686,671
3703,686,671
3704,686,671
3705,686,671
3706,686,671
3707,686,670
3708,686,670
3709,686,670
3710,686,670
3711,686,671
3712,686,672
3713,686,672
3714,686,672
3715,686,673
3716,686,673
3717,686,673
3718,686,673
3719,686,673
3720,686,673
3721,686,673
3722,686,673
3723,686,673
3724,686,673
3725,686,673
3726,686,673
3727,686,673
3728,686,673
3729,686,673
3730,686,673
3731,686,673
3732,686,672
3733,686,672
3734,686,672
3735,686,672
3736,686,672
3737,686,672
3738,686,672
3739,686,672
3740,686,672
3741,686,672
3742,686,672
3743,686,672
3744,686,672
3745,686,672
3746,686,672
3747,686,672
3748,686,672
3749,686,672
3750,686,672
3751,686,672
3752,686,672
3753,686,672
3754,686,672
3755,686,672
3756,686,672
3757,686,672
3758,686,672
3759,686,672
3760,686,672
3761,686,672
3762,686,672
3763,686,672
3764,686,672
3765,686,672
3766,686,672
3767,686,673
3768,686,673
3769,686,673
3770,686,673
3771,686,673
3772,686,673
3773,686,673
3774,686,673
3775,686,673
3776,686,673
3777,686,663
3778,686,664
3779,686,665
3780,686,665
3781,686,665
3782,686,665
3783,686,665
3784,686,665
3785,686,665
3786,686,666
3787,686,666
3788,686,666
3789,686,666
3790,686,666
3791,686,666
3792,686,666
3793,686,666
3794,686,666
3795,686,666
3796,686,666
3797,686,666
3798,686,666
3799,686,666
3800,686,666
3801,686,666
3802,686,666
3803,686,666
3804,686,666
3805,686,666
3806,686,666
3807,686,666
3808,686,666
3809,686,666
3810,686,666
3811,686,666
3812,686,666
3813,686,666
3814,686,666
3815,686,666
3816,686,666
3817,686,666
3818,686,666
3819,686,665
3820,686,666
3821,686,666
3822,686,666
3823,686,666
3824,686,666
3825,686,666
3826,686,666
3827,686,666
3828,686,666
3829,686,666
3830,686,666
3831,686,666
3832,686,666
3833,686,666
3834,686,666
3835,686,666
3836,686,666
3837,686,666
3838,686,666
3839,686,666
3840,686,666
3841,686,666
3842,686,666
3843,686,666
3844,686,666
3845,686,667
3846,686,667
3847,686,667
3848,686,667
3849,686,667
3850,686,658
3851,686,658
3852,686,658
3853,686,658
3854,686,658
3855,686,657
3856,686,657
3857,686,658
3858,686,658
3859,686,658
3860,686,658
3861,686,658
3862,686,659
3863,686,660
3864,686,660
3865,686,660
3866,686,660
3867,686,660
3868,686,660
3869,686,661
3870,686,661
3871,686,661
3872,686,662
3873,686,662
3874,686,662
3875,686,662
3876,686,662
3877,686,662
3878,686,662
3879,686,663
3880,686,664
3881,686,664
3882,686,664
3883,686,664
3884,686,664
3885,686,665
3886,686,665
3887,686,666
3888,686,666
3889,686,666
3890,686,666
3891,686,666
3892,686,666
3893,686,666
3894,686,674
3895,686,674
3896,686,674
3897,686,674
3898,686,674
3899,686,674
3900,686,674
3901,686,674
3902,686,674
3903,686,674
3904,686,674
3905,686,675
3906,686,674
3907,686,674
3908,686,674
3909,686,674
3910,686,674
3911,686,674
3912,686,674
3913,686,674
3914,686,674
3915,686,674
3916,686,674
3917,686,674
3918,686,674
3919,686,674
3920,686,674
3921,686,674
3922,686,674
3923,686,674
3924,686,674
3925,686,674
3926,686,674
3927,686,674
3928,686,674
3929,686,674
3930,686,674
3931,686,675
3932,686,675
3933,686,675
3934,686,675
3935,686,675
3936,686,675
3937,686,675
3938,686,675
3939,686,675
3940,686,675
3941,686,675
3942,686,675
3943,686,675
3944,686,675
3945,686,675
3946,686,675
3947,686,675
3948,686,675
3949,686,675
3950,686,675
3951,686,675
3952,686,675
3953,686,675
3954,686,675
3955,686,675
3956,686,675
3957,686,675
3958,686,675
3959,686,675
3960,686,675
3961,686,675
3962,686,675
3963,686,675
3964,686,675
3965,686,675
3966,686,675
3967,686,675
3968,686,675
3969,686,675
3970,686,675
3971,686,675
3972,686,676
3973,686,676
3974,686,676
3975,686,676
3976,686,676
3977,686,676
3978,686,676
3979,686,676
3980,686,676
3981,686,676
3982,686,676
3983,686,676
3984,686,676
3985,686,676
3986,686,676
3987,686,676
3988,686,676
3989,686,676
3990,686,676
3991,686,676
3992,686,676
3993,686,676
3994,686,676
3995,686,676
3996,686,676
3997,686,676
3998,686,676
3999,686,676
4000,686,676
4001,686,676
4002,686,676
4003,686,676
4004,686,676
4005,686,676
4006,686,676
4007,686,676
4008,686,676
4009,686,676
4010,686,676
4011,686,676
4012,686,676
4013,686,676
4014,686,676
4015,686,676
4016,686,676
4017,686,676
4018,686,676
4019,686,676
4020,686,676
4021,686,676
4022,686,676
4023,686,676
4024,686,676
4025,686,676
4026,686,676
4027,686,676
4028,686,676
4029,686,676
4030,686,675
4031,686,675
4032,686,675
4033,686,675
4034,686,675
4035,686,675
4036,686,675
4037,686,675
4038,686,675
4039,686,675
4040,686,675
4041,686,675
4042,686,675
4043,686,675
4044,686,675
4045,686,675
4046,686,675
4047,686,675
4048,686,675
4049,686,675
4050,686,675
4051,686,675
4052,686,675
4053,686,675
4054,686,675
4055,686,675
4056,686,675
4057,686,675
4058,686,676
4059,686,676
4060,686,676
4061,686,676
4062,686,676
4063,686,676
4064,686,676
4065,686,676
4066,686,676
4067,686,676
4068,686,676
4069,686,676
4070,686,676
4071,686,676
4072,686,676
4073,686,675
4074,686,675
4075,686,675
4076,686,675
4077,686,675
4078,686,675
4079,686,675
4080,686,675
4081,686,675
4082,686,675
4083,686,675
4084,686,675
4085,686,675
4086,686,675
4087,686,675
4088,686,675
4089,686,675
4090,686,675
4091,686,675
4092,686,675
4093,686,675
4094,686,675
4095,686,675
4096,686,675
4097,686,675
4098,686,675
4099,686,675
4100,686,675
4101,686,675
4102,686,675
4103,686,675
4104,686,675
4105,686,675
4106,686,675
4107,686,675
4108,686,675
4109,686,675
4110,686,675
4111,686,676
4112,686,676
4113,686,676
4114,686,676
4115,686,676
4116,686,676
4117,686,676
4118,686,676
4119,686,680
4120,686,680
4121,686,680
4122,686,680
4123,686,680
4124,686,680
4125,686,680
4126,686,680
4127,686,670
4128,686,670
4129,686,670
4130,686,670
4131,686,670
4132,686,670
4133,686,670
4134,686,670
4135,686,670
