iter,best_score
2497,134457
2498,134457
2499,134457
2500,134457
2501,134457
2502,134457
2503,134457
2504,134457
2505,134457
2506,134457
2507,134457
2508,134457
2509,134457
2510,134457
2511,134457
2512,134457
2513,134457
2514,134457
2515,134457
2516,134457
2517,134457
2518,134457
2519,134457
2520,134457
2521,134457
2522,134457
2523,134457
2524,134457
2525,134457
2526,134457
2527,134457
2528,134457
2529,134457
2530,134457
2531,134457
2532,134457
2533,134457
2534,134457
2535,134457
2536,134457
2537,134457
2538,134457
2539,134457
2540,134457
2541,134457
2542,134457
2543,134457
2544,134457
2545,134457
2546,134457
2547,134457
2548,134457
2549,134457
2550,134457
2551,134457
2552,134457
2553,134457
2554,134457
2555,134457
2556,134457
2557,134457
2558,134457
2559,134457
2560,134457
2561,134457
2562,134457
2563,134457
2564,134457
2565,134457
2566,134457
2567,134457
2568,134457
2569,134457
2570,134457
2571,134457
2572,134497
2573,134497
2574,134497
2575,134497
2576,134497
2577,134497
2578,134497
2579,134497
2580,134497
2581,134497
2582,134497
2583,134497
2584,134497
2585,134497
2586,134497
2587,134497
2588,134497
2589,134497
2590,134497
2591,134497
2592,134497
2593,134497
2594,134497
2595,134497
2596,134497
2597,134497
2598,134497
2599,134497
2600,134497
2601,134497
2602,134497
2603,134497
2604,134497
2605,134497
2606,134497
2607,134497
2608,134497
2609,134497
2610,134497
2611,134497
2612,134497
2613,134497
2614,134497
2615,134497
2616,134497
2617,134497
2618,134497
2619,134497
2620,134497
2621,134497
2622,134497
2623,134497
2624,134497
2625,134497
2626,134497
2627,134497
2628,134497
2629,134520
2630,134520
2631,134520
2632,134520
2633,134520
2634,134520
2635,134520
2636,134520
2637,134520
2638,134520
2639,134520
2640,134520
2641,134520
2642,134520
2643,134520
2644,134520
2645,134520
2646,134520
2647,134520
2648,134520
2649,134520
2650,134520
2651,134520
2652,134520
2653,134520
2654,134520
2655,134520
2656,134520
2657,134520
2658,134520
2659,134520
2660,134520
2661,134520
2662,134520
2663,134520
2664,134520
2665,134520
2666,134520
2667,134520
2668,134520
2669,134520
2670,134520
2671,134520
2672,134520
2673,134520
2674,134520
2675,134520
2676,134520
2677,134520
2678,134520
2679,134520
2680,134520
2681,134520
2682,134520
2683,134520
2684,134520
2685,134520
2686,134520
2687,134520
2688,134520
2689,134520
2690,134520
2691,134520
2692,134520
2693,134520
2694,134520
2695,134520
2696,134520
2697,134520
2698,134520
2699,134520
2700,134520
2701,134520
2702,134520
2703,134520
2704,134520
2705,134520
2706,134520
2707,134520
2708,134520
2709,134520
2710,134520
2711,134520
2712,134520
2713,134520
2714,134520
2715,134520
2716,134520
2717,134520
2718,134520
2719,134520
2720,134520
2721,134520
2722,134520
2723,134520
2724,134520
2725,134520
2726,134520
2727,134520
2728,134520
2729,134520
2730,134520
2731,134520
2732,134520
2733,134520
2734,134520
2735,134520
2736,134520
2737,134520
2738,134520
2739,134520
2740,134520
2741,134520
2742,134520
2743,134520
2744,134520
2745,134520
2746,134520
2747,134520
2748,134520
2749,134520
2750,134520
2751,134520
2752,134520
2753,134520
2754,134520
2755,134520
2756,134520
2757,134520
2758,134520
2759,134520
2760,134520
2761,134520
2762,134520
2763,134520
2764,134520
2765,134520
2766,134520
2767,134520
2768,134520
2769,134520
2770,134520
2771,134520
2772,134520
2773,134520
2774,134520
2775,134520
2776,134520
2777,134520
2778,134520
2779,134520
2780,134520
2781,134520
2782,134520
2783,134520
2784,134520
2785,134520
2786,134520
2787,134520
2788,134520
2789,134520
2790,134520
2791,134520
2792,134520
2793,134520
2794,134520
2795,134520
2796,134520
2797,134520
2798,134520
2799,134520
2800,134520
2801,134520
2802,134520
2803,134520
2804,134520
2805,134520
2806,134520
2807,134520
2808,134520
2809,134520
2810,134520
2811,134520
2812,134520
2813,134520
2814,134520
2815,134520
2816,134520
2817,134520
2818,134520
2819,134520
2820,134520
2821,134520
2822,134520
2823,134520
2824,134520
2825,134520
2826,134520
2827,134520
2828,134520
2829,134520
2830,134520
2831,134520
2832,134520
2833,134520
2834,134520
2835,134520
2836,134520
2837,134520
2838,134520
2839,134520
2840,134520
2841,134520
2842,134520
2843,134520
2844,134520
2845,134520
2846,134520
2847,134520
2848,134520
2849,134520
2850,134520
2851,134520
2852,134520
2853,134520
2854,134520
2855,134520
2856,134520
2857,134520
2858,134520
2859,134520
2860,134520
2861,134520
2862,134520
2863,134520
2864,134520
2865,134520
2866,134520
2867,134520
2868,134520
2869,134520
2870,134520
2871,134520
2872,134520
2873,134520
2874,134520
2875,134520
2876,134520
2877,134520
2878,134520
2879,134520
2880,134520
2881,134520
2882,134520
2883,134520
2884,134520
2885,134520
2886,134520
2887,134520
2888,134520
2889,134520
2890,134520
2891,134520
2892,134520
2893,134520
2894,134520
2895,134520
2896,134520
2897,134520
2898,134520
2899,134520
2900,134520
2901,134520
2902,134520
2903,134520
2904,134520
2905,134520
2906,134520
2907,134520
2908,134520
2909,134520
2910,134520
2911,134520
2912,134520
2913,134520
2914,134520
2915,134520
2916,134520
2917,134520
2918,134520
2919,134520
2920,134520
2921,134520
2922,134520
2923,134520
2924,134520
2925,134520
2926,134520
2927,134520
2928,134520
2929,134520
2930,134520
2931,134520
2932,134520
2933,134520
2934,134520
2935,134520
2936,134520
2937,134520
2938,134520
2939,134520
2940,134520
2941,134520
2942,134520
2943,134520
2944,134520
2945,134520
2946,134520
2947,134520
2948,134520
2949,134520
2950,134520
2951,134520
2952,134520
2953,134520
2954,134520
2955,134520
2956,134520
2957,134520
2958,134520
2959,134520
2960,134520
2961,134520
2962,134520
2963,134520
2964,134520
2965,134520
2966,134520
2967,134520
2968,134520
2969,134520
2970,134529
2971,134529
2972,134529
2973,134529
2974,134529
2975,134529
2976,134529
2977,134529
2978,134529
2979,134529
2980,134529
2981,134529
2982,134529
2983,134529
2984,134529
2985,134529
2986,134529
2987,134529
2988,134529
2989,134529
2990,134529
2991,134529
2992,134529
2993,134529
2994,134529
2995,134529
2996,134529
2997,134529
2998,134529
2999,134529
3000,134529
3001,134529
3002,134529
3003,134529
3004,134529
3005,134529
3006,134529
3007,134529
3008,134529
3009,134529
3010,134529
3011,134529
3012,134529
3013,134529
3014,134529
3015,134529
3016,134529
3017,134529
3018,134529
3019,134529
3020,134529
3021,134529
3022,134529
3023,134529
3024,134529
3025,134529
3026,134529
3027,134529
3028,134529
3029,134529
3030,134529
3031,134529
3032,134529
3033,134529
3034,134529
3035,134529
3036,134529
3037,134529
3038,134529
3039,134529
3040,134529
3041,134529
3042,134529
3043,134529
3044,134529
3045,134529
3046,134529
3047,134529
3048,134529
3049,134529
3050,134529
3051,134529
3052,134529
3053,134529
3054,134529
3055,134529
3056,134529
3057,134529
3058,134529
3059,134529
3060,134529
3061,134529
3062,134529
3063,134529
3064,134529
3065,134529
3066,134529
3067,134529
3068,134529
3069,134529
3070,134529
3071,134529
3072,134529
3073,134529
3074,134529
3075,134529
3076,134529
3077,134529
3078,134529
3079,134529
3080,134529
3081,134529
3082,134529
3083,134529
3084,134529
3085,134529
3086,134529
3087,134529
3088,134529
3089,134529
3090,134529
3091,134529
3092,134529
3093,134529
3094,134529
3095,134529
3096,134529
3097,134529
3098,134529
3099,134529
3100,134529
3101,134529
3102,134529
3103,134529
3104,134529
3105,134529
3106,134529
3107,134529
3108,134529
3109,134529
3110,134529
3111,134529
3112,134529
3113,134529
3114,134529
3115,134529
3116,134529
3117,134529
3118,134529
3119,134529
3120,134529
3121,134529
3122,134529
3123,134529
3124,134529
3125,134529
3126,134529
3127,134529
3128,134529
3129,134529
3130,134529
3131,134529
3132,134529
3133,134529
3134,134529
3135,134529
3136,134529
3137,134529
3138,134529
3139,134529
3140,134529
3141,134529
3142,134529
3143,134529
3144,134529
3145,134529
3146,134529
3147,134529
3148,134529
3149,134529
3150,134529
3151,134529
3152,134529
3153,134529
3154,134529
3155,134529
3156,134529
3157,134529
3158,134529
3159,134529
3160,134529
3161,134529
3162,134529
3163,134529
3164,134529
3165,134529
3166,134529
3167,134529
3168,134529
3169,134529
3170,134529
3171,134529
3172,134529
3173,134529
3174,134529
3175,134529
3176,134529
3177,134529
3178,134529
3179,134529
3180,134529
3181,134529
3182,134529
3183,134529
3184,134529
3185,134529
3186,134529
3187,134529
3188,134529
3189,134529
3190,134529
3191,134529
3192,134529
3193,134529
3194,134529
3195,134529
3196,134529
3197,134529
3198,134529
3199,134529
3200,134529
3201,134529
3202,134529
3203,134529
3204,134529
3205,134529
3206,134529
3207,134529
3208,134529
3209,134529
3210,134529
3211,134529
3212,134529
3213,134529
3214,134529
3215,134529
3216,134529
3217,134529
3218,134529
3219,134529
3220,134529
3221,134529
3222,134529
3223,134529
3224,134529
3225,134529
3226,134546
3227,134546
3228,134546
3229,134546
3230,134546
3231,134546
3232,134546
3233,134546
3234,134546
3235,134546
3236,134546
3237,134546
3238,134546
3239,134546
3240,134546
3241,134546
3242,134546
3243,134546
3244,134546
3245,134546
3246,134546
3247,134546
3248,134546
3249,134546
3250,134546
3251,134546
3252,134546
3253,134546
3254,134546
3255,134546
3256,134546
3257,134546
3258,134546
3259,134546
3260,134546
3261,134546
3262,134546
3263,134546
3264,134546
3265,134546
3266,134546
3267,134546
3268,134546
3269,134546
3270,134546
3271,134546
3272,134546
3273,134546
3274,134546
3275,134546
3276,134546
3277,134546
3278,134546
3279,134546
3280,134546
3281,134546
3282,134546
3283,134546
3284,134546
3285,134546
3286,134546
3287,134546
3288,134546
3289,134546
3290,134546
3291,134546
3292,134546
3293,134546
3294,134546
3295,134546
3296,134546
3297,134546
3298,134546
3299,134546
3300,134546
3301,134546
3302,134546
3303,134546
3304,134546
3305,134546
3306,134546
3307,134546
3308,134546
3309,134546
3310,134546
3311,134546
3312,134546
3313,134546
3314,134546
3315,134546
3316,134546
3317,134546
3318,134546
3319,134546
3320,134546
3321,134546
3322,134546
3323,134546
3324,134546
3325,134546
3326,134546
3327,134546
3328,134546
3329,134546
3330,134546
3331,134546
3332,134546
3333,134546
3334,134546
3335,134546
3336,134546
3337,134546
3338,134546
3339,134546
3340,134546
3341,134546
3342,134546
3343,134546
3344,134546
3345,134546
3346,134546
3347,134568
3348,134568
3349,134568
3350,134568
3351,134568
3352,134568
3353,134568
3354,134568
3355,134568
3356,134568
3357,134568
3358,134568
3359,134568
3360,134568
3361,134568
3362,134568
3363,134568
3364,134568
3365,134568
3366,134568
3367,134568
3368,134568
3369,134568
3370,134568
3371,134568
3372,134568
3373,134568
3374,134568
3375,134568
3376,134568
3377,134568
3378,134568
3379,134568
3380,134568
3381,134568
3382,134568
3383,134568
3384,134568
3385,134568
3386,134568
3387,134568
3388,134568
3389,134568
3390,134568
3391,134568
3392,134568
3393,134568
3394,134568
3395,134568
3396,134568
3397,134568
3398,134568
3399,134568
3400,134568
3401,134568
3402,134568
3403,134568
3404,134568
3405,134568
3406,134568
3407,134568
3408,134568
3409,134568
3410,134568
3411,134568
3412,134568
3413,134568
3414,134568
3415,134568
3416,134568
3417,134568
3418,134568
3419,134568
3420,134568
3421,134568
3422,134568
3423,134568
3424,134568
3425,134568
3426,134568
3427,134568
3428,134568
3429,134568
3430,134568
3431,134568
3432,134568
3433,134568
3434,134568
3435,134568
3436,134568
3437,134568
3438,134568
3439,134568
3440,134568
3441,134568
3442,134568
3443,134568
3444,134568
3445,134568
3446,134568
3447,134568
3448,134568
3449,134568
3450,134568
3451,134568
3452,134568
3453,134568
3454,134568
3455,134568
3456,134568
3457,134568
3458,134568
3459,134568
3460,134568
3461,134568
3462,134568
3463,134568
3464,134568
3465,134568
3466,134568
3467,134568
3468,134568
3469,134568
3470,134568
3471,134568
3472,134568
3473,134568
3474,134568
3475,134568
3476,134568
3477,134568
3478,134568
3479,134568
3480,134568
3481,134568
3482,134568
3483,134568
3484,134568
3485,134568
3486,134568
3487,134568
3488,134568
3489,134568
3490,134568
3491,134568
3492,134568
3493,134568
3494,134568
3495,134568
3496,134568
3497,134568
3498,134568
3499,134568
3500,134568
3501,134568
3502,134568
3503,134568
3504,134568
3505,134568
3506,134568
3507,134568
3508,134568
3509,134568
3510,134568
3511,134568
3512,134568
3513,134568
3514,134568
3515,134568
3516,134568
3517,134568
3518,134568
3519,134568
3520,134568
3521,134568
3522,134568
3523,134568
3524,134568
3525,134568
3526,134568
3527,134568
3528,134568
3529,134568
3530,134568
3531,134568
3532,134568
3533,134568
3534,134568
3535,134568
3536,134568
3537,134568
3538,134568
3539,134568
3540,134568
3541,134568
3542,134568
3543,134568
3544,134568
3545,134568
3546,134568
3547,134568
3548,134568
3549,134568
3550,134568
3551,134568
3552,134568
3553,134568
3554,134568
3555,134568
3556,134568
3557,134568
3558,134568
3559,134568
3560,134568
3561,134568
3562,134568
3563,134568
3564,134568
3565,134568
3566,134568
3567,134568
3568,134568
3569,134568
3570,134568
3571,134568
3572,134568
3573,134568
3574,134568
3575,134568
3576,134568
3577,134568
3578,134568
3579,134568
3580,134568
3581,134568
3582,134568
3583,134568
3584,134568
3585,134568
3586,134568
3587,134568
3588,134568
3589,134568
3590,134568
3591,134568
3592,134568
3593,134568
3594,134568
3595,134568
3596,134568
3597,134568
3598,134568
3599,134568
3600,134568
3601,134568
3602,134568
3603,134568
3604,134568
3605,134568
3606,134568
3607,134568
3608,134568
3609,134568
3610,134568
3611,134568
3612,134568
3613,134568
3614,134568
3615,134568
3616,134568
3617,134568
3618,134568
3619,134568
3620,134568
3621,134568
3622,134568
3623,134568
3624,134568
3625,134568
3626,134568
3627,134568
3628,134568
3629,134568
3630,134568
3631,134568
3632,134568
3633,134568
3634,134568
3635,134568
3636,134568
3637,134568
3638,134568
3639,134568
3640,134568
3641,134568
3642,134568
3643,134568
3644,134568
3645,134568
3646,134568
3647,134568
3648,134568
3649,134568
3650,134568
3651,134568
3652,134568
3653,134568
3654,134568
3655,134568
3656,134568
3657,134568
3658,134568
3659,134568
3660,134568
3661,134568
3662,134568
3663,134568
3664,134568
3665,134568
3666,134568
3667,134568
3668,134568
3669,134568
3670,134568
3671,134568
3672,134568
3673,134568
3674,134568
3675,134568
3676,134568
3677,134568
3678,134568
3679,134568
3680,134568
3681,134568
3682,134568
3683,134568
3684,134568
3685,134568
3686,134568
3687,134605
3688,134605
3689,134605
3690,134605
3691,134605
3692,134605
3693,134605
3694,134605
3695,134605
3696,134605
3697,134605
3698,134605
3699,134605
3700,134605
3701,134605
3702,134605
3703,134605
3704,134605
3705,134605
3706,134605
3707,134605
3708,134605
3709,134605
3710,134605
3711,134605
3712,134605
3713,134605
3714,134605
3715,134605
3716,134605
3717,134605
3718,134605
3719,134605
3720,134605
3721,134605
3722,134605
3723,134605
3724,134605
3725,134605
3726,134605
3727,134605
3728,134605
3729,134605
3730,134605
3731,134605
3732,134605
3733,134605
3734,134605
3735,134605
3736,134605
3737,134605
3738,134605
3739,134605
3740,134605
3741,134605
3742,134605
3743,134605
3744,134605
3745,134605
3746,134605
3747,134605
3748,134605
3749,134605
3750,134605
3751,134605
3752,134605
3753,134605
3754,134605
3755,134605
3756,134605
3757,134605
3758,134605
3759,134605
3760,134605
3761,134605
3762,134605
3763,134605
3764,134605
3765,134605
3766,134605
3767,134605
3768,134605
3769,134605
3770,134605
3771,134605
3772,134605
3773,134605
3774,134605
3775,134605
3776,134605
3777,134605
3778,134605
3779,134605
3780,134605
3781,134605
3782,134605
3783,134605
3784,134605
3785,134605
3786,134605
3787,134605
3788,134605
3789,134605
3790,134605
3791,134605
3792,134605
3793,134605
3794,134605
3795,134605
3796,134605
3797,134605
3798,134605
3799,134605
3800,134605
3801,134605
3802,134605
3803,134605
3804,134605
3805,134605
3806,134605
3807,134605
3808,134605
3809,134605
3810,134605
3811,134605
3812,134605
3813,134605
3814,134605
3815,134605
3816,134605
3817,134605
3818,134605
3819,134605
3820,134605
3821,134605
3822,134605
3823,134605
3824,134605
3825,134605
3826,134605
3827,134605
3828,134605
3829,134605
3830,134605
3831,134605
3832,134605
3833,134605
3834,134605
3835,134605
3836,134605
3837,134605
3838,134605
3839,134605
3840,134605
3841,134605
3842,134605
3843,134605
3844,134605
3845,134605
3846,134605
3847,134605
3848,134605
3849,134605
3850,134605
3851,134605
3852,134605
3853,134605
3854,134605
3855,134605
3856,134605
3857,134605
3858,134605
3859,134605
3860,134605
3861,134605
3862,134605
3863,134605
3864,134605
3865,134605
3866,134605
3867,134605
3868,134605
3869,134605
3870,134605
3871,134605
3872,134605
3873,134605
3874,134605
3875,134605
3876,134605
3877,134605
3878,134605
3879,134605
3880,134605
3881,134605
3882,134605
3883,134605
3884,134605
3885,134605
3886,134605
3887,134605
3888,134605
3889,134605
3890,134605
3891,134605
3892,134605
3893,134605
3894,134605
3895,134605
3896,134605
3897,134605
3898,134605
3899,134605
3900,134605
3901,134605
3902,134605
3903,134605
3904,134605
3905,134605
3906,134605
3907,134605
3908,134605
3909,134605
3910,134605
3911,134605
3912,134605
3913,134605
3914,134605
3915,134605
3916,134605
3917,134605
3918,134605
3919,134605
3920,134605
3921,134605
3922,134605
3923,134605
3924,134605
3925,134605
3926,134605
3927,134605
3928,134605
3929,134605
3930,134605
3931,134605
3932,134605
3933,134605
3934,134605
3935,134605
3936,134605
3937,134605
3938,134605
3939,134605
3940,134605
3941,134605
3942,134605
3943,134605
3944,134605
3945,134605
3946,134605
3947,134605
3948,134605
3949,134605
3950,134605
3951,134605
3952,134605
3953,134605
3954,134605
3955,134605
3956,134605
3957,134605
3958,134605
3959,134605
3960,134605
3961,134605
3962,134605
3963,134605
3964,134605
3965,134605
3966,134605
3967,134605
3968,134605
3969,134605
3970,134605
3971,134605
3972,134605
3973,134605
3974,134605
3975,134605
3976,134605
3977,134605
3978,134605
3979,134605
3980,134605
3981,134605
3982,134605
3983,134605
3984,134605
3985,134605
3986,134605
3987,134605
3988,134605
3989,134605
3990,134605
3991,134605
3992,134605
3993,134605
3994,134605
3995,134605
3996,134605
3997,134605
3998,134605
3999,134605
4000,134605
4001,134605
4002,134605
4003,134605
4004,134605
4005,134605
4006,134605
4007,134605
4008,134605
4009,134605
4010,134605
4011,134605
4012,134605
4013,134605
4014,134605
4015,134605
4016,134605
4017,134605
4018,134605
4019,134605
4020,134605
4021,134605
4022,134605
4023,134605
4024,134605
4025,134605
4026,134605
4027,134605
4028,134605
4029,134605
4030,134605
4031,134605
4032,134605
4033,134605
4034,134605
4035,134605
4036,134605
4037,134605
4038,134605
4039,134605
4040,134605
4041,134605
4042,134605
4043,134605
4044,134605
4045,134605
4046,134605
4047,134605
4048,134605
4049,134605
4050,134605
4051,134605
4052,134605
4053,134605
4054,134605
4055,134605
4056,134605
4057,134605
4058,134605
4059,134605
4060,134605
4061,134605
4062,134605
4063,134605
4064,134605
4065,134605
4066,134605
4067,134605
4068,134605
4069,134605
4070,134605
4071,134605
4072,134605
4073,134605
4074,134605
4075,134605
4076,134605
4077,134605
4078,134605
4079,134605
4080,134605
4081,134605
4082,134605
4083,134605
4084,134605
4085,134605
4086,134605
4087,134605
4088,134605
4089,134605
4090,134605
4091,134605
4092,134605
4093,134605
4094,134605
4095,134605
4096,134605
4097,134605
4098,134605
4099,134605
4100,134605
4101,134605
4102,134605
4103,134605
4104,134605
4105,134605
4106,134605
4107,134605
4108,134605
4109,134605
4110,134605
4111,134605
4112,134605
4113,134605
4114,134605
4115,134605
4116,134605
4117,134605
4118,134605
4119,134605
4120,134605
4121,134605
4122,134605
4123,134605
4124,134605
4125,134605
4126,134605
4127,134605
4128,134605
4129,134605
4130,134605
4131,134605
4132,134605
4133,134605
4134,134605
4135,134605
4136,134605
4137,134605
4138,134605
4139,134605
4140,134605
4141,134605
4142,134605
4143,134605
4144,134605
4145,134605
4146,134605
4147,134605
4148,134605
4149,134605
4150,134605
4151,134605
4152,134605
4153,134605
4154,134605
4155,134605
4156,134605
4157,134605
4158,134605
4159,134605
4160,134605
4161,134605
4162,134605
4163,134605
4164,134605
4165,134605
4166,134605
4167,134605
4168,134605
4169,134605
4170,134605
4171,134605
4172,134605
4173,134605
4174,134605
4175,134605
4176,134605
4177,134605
4178,134605
4179,134605
4180,134605
4181,134605
4182,134605
4183,134605
4184,134605
4185,134605
4186,134605
4187,134605
4188,134605
4189,134605
4190,134605
4191,134605
4192,134605
4193,134605
4194,134605
4195,134605
4196,134605
4197,134605
4198,134605
4199,134605
4200,134605
4201,134605
4202,134605
4203,134605
4204,134605
4205,134605
4206,134605
4207,134605
4208,134605
4209,134605
4210,134605
4211,134605
4212,134605
4213,134605
4214,134605
4215,134605
4216,134605
4217,134605
4218,134605
4219,134605
4220,134605
4221,134605
4222,134605
4223,134605
4224,134605
4225,134605
4226,134605
4227,134605
4228,134605
4229,134605
4230,134605
4231,134605
4232,134605
4233,134605
4234,134605
4235,134605
4236,134605
4237,134605
4238,134605
4239,134605
4240,134605
4241,134605
4242,134605
4243,134605
4244,134605
4245,134605
4246,134605
4247,134605
4248,134605
4249,134605
4250,134605
4251,134605
4252,134605
4253,134605
4254,134605
4255,134605
4256,134605
4257,134605
4258,134605
4259,134605
4260,134605
4261,134605
4262,134605
4263,134605
4264,134605
4265,134605
4266,134605
4267,134605
4268,134605
4269,134605
4270,134605
4271,134605
4272,134605
4273,134605
4274,134605
4275,134605
4276,134605
4277,134605
4278,134605
4279,134605
4280,134605
4281,134605
4282,134605
4283,134605
4284,134605
4285,134605
4286,134605
4287,134605
4288,134605
4289,134605
4290,134605
4291,134605
4292,134605
4293,134605
4294,134605
4295,134605
4296,134605
4297,134605
4298,134605
4299,134605
4300,134605
4301,134605
4302,134605
4303,134605
4304,134605
4305,134605
4306,134605
4307,134605
4308,134605
4309,134605
4310,134605
4311,134605
4312,134605
4313,134605
4314,134605
4315,134605
4316,134605
4317,134605
4318,134605
4319,134605
4320,134605
4321,134605
4322,134605
4323,134605
4324,134605
4325,134605
4326,134605
4327,134605
4328,134605
4329,134605
4330,134605
4331,134605
4332,134605
4333,134605
4334,134605
4335,134605
4336,134605
4337,134605
4338,134605
4339,134605
4340,134605
4341,134605
4342,134605
4343,134605
4344,134605
4345,134605
4346,134605
4347,134605
4348,134605
4349,134605
4350,134605
4351,134605
4352,134605
4353,134605
4354,134605
4355,134605
4356,134605
4357,134605
4358,134605
4359,134605
4360,134605
4361,134605
4362,134605
4363,134605
4364,134605
4365,134605
4366,134605
4367,134605
4368,134605
4369,134605
4370,134605
4371,134605
4372,134605
4373,134605
4374,134605
4375,134605
4376,134605
4377,134605
4378,134605
4379,134605
4380,134605
4381,134605
4382,134605
4383,134605
4384,134605
4385,134605
4386,134605
4387,134605
4388,134605
4389,134605
4390,134605
4391,134605
4392,134605
4393,134605
4394,134605
4395,134605
4396,134605
4397,134605
4398,134605
4399,134605
4400,134605
4401,134605
4402,134605
4403,134605
4404,134605
4405,134605
4406,134605
4407,134605
4408,134605
4409,134605
4410,134605
4411,134605
4412,134605
4413,134605
4414,134605
4415,134605
4416,134605
4417,134605
4418,134605
4419,134605
4420,134605
4421,134605
4422,134605
4423,134605
4424,134605
4425,134605
4426,134605
4427,134605
4428,134605
4429,134605
4430,134605
4431,134605
4432,134605
4433,134605
4434,134605
4435,134605
4436,134605
4437,134605
4438,134605
4439,134605
4440,134605
4441,134605
4442,134605
4443,134605
4444,134605
4445,134605
4446,134605
4447,134605
4448,134605
4449,134605
4450,134605
4451,134605
4452,134605
4453,134605
4454,134605
4455,134605
4456,134605
4457,134605
4458,134605
4459,134605
4460,134605
4461,134605
4462,134605
4463,134605
4464,134605
4465,134605
4466,134605
4467,134605
4468,134605
4469,134605
4470,134605
4471,134605
4472,134605
4473,134605
4474,134605
4475,134605
4476,134605
4477,134605
4478,134605
4479,134605
4480,134605
4481,134605
4482,134605
4483,134605
4484,134605
4485,134605
4486,134605
4487,134605
4488,134605
4489,134605
4490,134605
4491,134605
4492,134605
4493,134605
4494,134605
4495,134605
4496,134605
4497,134605
4498,134605
4499,134605
4500,134605
4501,134605
4502,134605
4503,134605
4504,134605
4505,134605
4506,134605
4507,134605
4508,134605
4509,134605
4510,134605
4511,134605
4512,134605
4513,134605
4514,134605
4515,134605
4516,134605
4517,134605
4518,134605
4519,134605
4520,134605
4521,134605
4522,134605
4523,134605
4524,134605
4525,134605
4526,134605
4527,134605
4528,134605
4529,134605
4530,134605
4531,134605
4532,134605
4533,134605
4534,134605
4535,134605
4536,134605
4537,134605
4538,134605
4539,134605
4540,134605
4541,134605
4542,134605
4543,134605
4544,134605
4545,134605
4546,134605
4547,134605
4548,134605
4549,134605
4550,134605
4551,134605
4552,134605
4553,134605
4554,134605
4555,134605
4556,134605
4557,134605
4558,134605
4559,134605
4560,134605
4561,134605
4562,134605
4563,134605
4564,134605
4565,134605
4566,134605
4567,134605
4568,134605
4569,134605
4570,134605
4571,134605
4572,134605
4573,134605
4574,134605
4575,134605
4576,134605
4577,134605
4578,134605
4579,134605
4580,134605
4581,134605
4582,134605
4583,134605
4584,134605
4585,134605
4586,134605
4587,134605
4588,134605
4589,134605
4590,134605
4591,134605
4592,134605
4593,134605
4594,134605
4595,134605
4596,134605
4597,134605
4598,134605
4599,134605
4600,134605
4601,134605
4602,134605
4603,134605
4604,134605
4605,134605
4606,134605
4607,134605
4608,134605
4609,134605
4610,134605
4611,134605
4612,134605
4613,134605
4614,134605
4615,134605
4616,134605
4617,134605
4618,134605
4619,134605
4620,134605
4621,134605
4622,134605
4623,134605
4624,134605
4625,134605
4626,134605
4627,134605
4628,134605
4629,134605
4630,134605
4631,134605
4632,134605
4633,134605
4634,134605
4635,134605
4636,134605
4637,134605
4638,134605
4639,134605
4640,134605
4641,134605
4642,134605
4643,134605
4644,134605
4645,134605
4646,134605
4647,134605
4648,134605
4649,134605
4650,134605
4651,134605
4652,134605
4653,134605
4654,134605
4655,134605
4656,134605
4657,134605
4658,134605
4659,134605
4660,134605
4661,134605
4662,134605
4663,134605
4664,134605
4665,134605
4666,134605
4667,134605
4668,134605
4669,134605
4670,134605
4671,134605
4672,134605
4673,134605
4674,134605
4675,134605
4676,134605
4677,134605
4678,134605
4679,134605
4680,134605
4681,134605
4682,134605
4683,134605
4684,134605
4685,134605
4686,134605
4687,134605
4688,134605
4689,134605
4690,134605
4691,134605
4692,134605
4693,134605
4694,134605
4695,134605
4696,134605
4697,134605
4698,134605
4699,134605
4700,134605
4701,134605
4702,134605
4703,134605
4704,134605
4705,134605
4706,134605
4707,134605
4708,134605
4709,134605
4710,134605
4711,134605
4712,134605
4713,134605
4714,134605
4715,134605
4716,134605
4717,134605
4718,134605
4719,134605
4720,134605
4721,134605
4722,134605
4723,134605
4724,134605
4725,134605
4726,134605
4727,134605
4728,134605
4729,134605
4730,134605
4731,134605
4732,134605
4733,134605
4734,134605
4735,134605
4736,134605
4737,134605
4738,134605
4739,134605
4740,134605
4741,134605
4742,134605
4743,134605
4744,134605
4745,134605
4746,134605
4747,134605
4748,134605
4749,134605
4750,134605
4751,134605
4752,134605
4753,134605
4754,134605
4755,134605
4756,134605
4757,134605
4758,134605
4759,134605
4760,134605
4761,134605
4762,134605
4763,134605
4764,134605
4765,134605
4766,134605
4767,134605
4768,134605
4769,134605
4770,134605
4771,134605
4772,134605
4773,134605
4774,134605
4775,134605
4776,134605
4777,134605
4778,134649
4779,134649
4780,134649
4781,134649
4782,134649
4783,134649
4784,134649
4785,134649
4786,134649
4787,134649
4788,134649
4789,134649
4790,134649
4791,134649
4792,134649
4793,134649
4794,134649
4795,134649
4796,134649
4797,134649
4798,134649
4799,134649
4800,134649
4801,134649
4802,134649
4803,134649
4804,134649
4805,134649
4806,134649
4807,134649
4808,134649
4809,134649
4810,134649
4811,134649
4812,134649
4813,134649
4814,134649
4815,134649
4816,134649
4817,134649
4818,134649
4819,134649
4820,134649
4821,134649
4822,134649
4823,134649
4824,134649
4825,134649
4826,134649
4827,134649
4828,134649
