Lex comparison: SP vs True — sorted by priority descending
 PatientID     SP   True    Priority     Verdict
      3327      Y      Y        6085        both
      1436      Y      N        6084      A only
      8721      Y      N        6083      A only
      7342      Y      Y        6082        both
      7376      Y      Y        6081        both
       117      Y      Y        6080        both
      2646      Y      Y        6079        both
      2023      N      N        6078     neither
      6805      Y      N        6077      A only
      6116      N      N        6076     neither
      1580      Y      Y        6075        both
      4042      Y      Y        6074        both
      1468      N      N        6073     neither
      6473      N      N        6072     neither
      5327      N      N        6071     neither
      6628      Y      N        6070      A only
      8978      Y      Y        6069        both
      1416      Y      Y        6068        both
      4071      N      N        6067     neither
      3017      N      N        6066     neither
      1909      N      N        6065     neither
      8002      N      N        6064     neither
      7528      Y      Y        6063        both
      8322      Y      Y        6062        both
      6448      Y      Y        6061        both
      1650      N      N        6060     neither
      7089      Y      N        6059      A only
      8548      Y      N        6058      A only
      2932      Y      Y        6057        both
      5197      N      N        6056     neither
      6784      Y      Y        6055        both
      3498      Y      Y        6054        both
      6906      N      N        6053     neither
       186      Y      Y        6052        both
      2959      Y      Y        6051        both
      4575      Y      Y        6050        both
      8211      Y      Y        6049        both
      3091      N      N        6048     neither
      1015      N      N        6047     neither
      3789      Y      N        6046      A only
      5106      Y      Y        6045        both
      8386      Y      N        6044      A only
      8903      N      N        6043     neither
      7270      N      N        6042     neither
      9572      Y      N        6041      A only
      4463      N      N        6040     neither
      6475      Y      N        6039      A only
      3732      N      N        6038     neither
      4834      Y      N        6037      A only
      4785      Y      Y        6036        both
      1475      Y      Y        6035        both
      9852      Y      N        6034      A only
       664      N      N        6033     neither
      8576      Y      N        6032      A only
      2522      Y      N        6031      A only
      6168      N      N        6030     neither
      7178      N      N        6029     neither
      4099      N      N        6028     neither
      3243      Y      Y        6027        both
      6133      Y      Y        6026        both
      3238      Y      Y        6025        both
      9988      N      N        6024     neither
      7444      Y      Y        6023        both
      6867      Y      Y        6022        both
       300      N      N        6021     neither
      2676      N      N        6020     neither
      6512      Y      Y        6019        both
      8302      Y      N        6018      A only
      3614      Y      N        6017      A only
      4830      Y      Y        6016        both
      2475      N      N        6015     neither
       685      N      N        6014     neither
      3379      Y      Y        6013        both
      9347      Y      Y        6012        both
       825      Y      Y        6011        both
      1241      Y      N        6010      A only
      5317      Y      Y        6009        both
      9052      Y      N        6008      A only
      7519      Y      Y        6007        both
      3457      Y      Y        6006        both
      5419      N      N        6005     neither
      6269      Y      Y        6004        both
      5622      Y      N        6003      A only
      4468      N      N        6002     neither
      4257      N      N        6001     neither
      3411      N      N        6000     neither
      6520      Y      N        5999      A only
      6158      N      N        5998     neither
      4734      Y      Y        5997        both
      2192      Y      Y        5996        both
      8898      N      N        5995     neither
      6754      N      N        5994     neither
       924      Y      Y        5993        both
      5251      N      N        5992     neither
      6311      N      N        5991     neither
      3644      Y      N        5990      A only
      6796      N      N        5989     neither
      8392      Y      N        5988      A only
      2471      Y      Y        5987        both
       754      Y      Y        5986        both
      7813      N      N        5985     neither
      5992      Y      Y        5984        both
      3780      Y      N        5983      A only
      4399      Y      Y        5982        both
      7496      Y      N        5981      A only
      9837      N      N        5980     neither
      6425      Y      Y        5979        both
      4189      Y      Y        5978        both
      9376      N      N        5977     neither
      3340      Y      N        5976      A only
      7325      N      N        5975     neither
       361      Y      Y        5974        both
      3057      N      N        5973     neither
      1881      Y      Y        5972        both
      9032      N      N        5971     neither
      5586      N      N        5970     neither
      9853      Y      N        5969      A only
      2981      Y      Y        5968        both
      5242      Y      Y        5967        both
      6306      Y      Y        5966        both
      1487      N      N        5965     neither
      5535      N      N        5964     neither
      7208      Y      Y        5963        both
       174      Y      Y        5962        both
      5933      N      N        5961     neither
      6546      Y      Y        5960        both
      3452      N      N        5959     neither
      7846      Y      Y        5958        both
      2479      Y      N        5957      A only
      8513      Y      N        5956      A only
      1613      N      N        5955     neither
      5110      Y      Y        5954        both
      3771      Y      Y        5953        both
      9925      Y      Y        5952        both
      3695      Y      N        5951      A only
       283      N      N        5950     neither
      2488      Y      N        5949      A only
      3582      Y      N        5948      A only
      9076      Y      Y        5947        both
      7356      Y      Y        5946        both
      8823      N      N        5945     neither
      1925      N      N        5944     neither
      2905      Y      N        5943      A only
      8437      Y      N        5942      A only
      9008      Y      N        5941      A only
      4941      Y      Y        5940        both
      7647      N      N        5939     neither
      7850      Y      Y        5938        both
      7195      Y      Y        5937        both
      2223      Y      N        5936      A only
      9090      Y      Y        5935        both
      3079      N      N        5934     neither
      1944      Y      Y        5933        both
      6717      Y      Y        5932        both
      9094      N      N        5931     neither
      5390      Y      N        5930      A only
      2419      Y      N        5929      A only
         4      Y      Y        5928        both
       896      N      N        5927     neither
      9957      Y      N        5926      A only
       509      N      N        5925     neither
      9416      Y      Y        5924        both
      6910      Y      N        5923      A only
      2008      N      N        5922     neither
      7738      N      N        5921     neither
      3752      Y      Y        5920        both
      2998      Y      N        5919      A only
      8917      Y      N        5918      A only
      5706      Y      Y        5917        both
      7631      Y      Y        5916        both
      4769      Y      Y        5915        both
      4673      Y      Y        5914        both
      9472      N      N        5913     neither
      9739      Y      Y        5912        both
      4895      Y      N        5911      A only
       177      Y      Y        5910        both
      1640      N      N        5909     neither
       953      Y      N        5908      A only
      4489      Y      Y        5907        both
      1950      Y      Y        5906        both
      5520      N      N        5905     neither
      3264      Y      Y        5904        both
      6000      N      N        5903     neither
      5587      Y      Y        5902        both
      3189      Y      N        5901      A only
       467      N      N        5900     neither
      2985      Y      Y        5899        both
      9270      Y      Y        5898        both
       744      N      N        5897     neither
      5513      Y      Y        5896        both
      5432      Y      N        5895      A only
      2316      Y      Y        5893        both
       413      Y      Y        5892        both
      7481      N      N        5891     neither
      3493      Y      Y        5890        both
      2458      Y      N        5889      A only
      9607      Y      Y        5888        both
      6882      Y      N        5887      A only
       332      Y      Y        5886        both
      1525      N      N        5885     neither
      5621      N      N        5884     neither
      4562      Y      Y        5883        both
      7955      Y      Y        5882        both
      6200      N      N        5881     neither
      6036      Y      Y        5880        both
      1385      Y      N        5879      A only
       598      N      N        5878     neither
      4465      Y      Y        5877        both
      7605      Y      N        5876      A only
      1671      Y      Y        5875        both
      9143      Y      N        5874      A only
      4924      N      N        5873     neither
      3612      N      N        5871     neither
      7287      Y      N        5870      A only
      3786      Y      Y        5869        both
      5428      N      N        5868     neither
      2703      Y      Y        5867        both
      7480      Y      N        5866      A only
      6535      Y      Y        5865        both
      1387      Y      Y        5864        both
      8833      Y      N        5863      A only
      1280      Y      N        5862      A only
      2469      N      N        5861     neither
      3782      Y      Y        5860        both
      8353      Y      Y        5859        both
      5852      Y      N        5858      A only
      8073      N      N        5857     neither
      9109      Y      N        5856      A only
      5183      N      N        5855     neither
      5608      Y      Y        5854        both
        76      Y      Y        5853        both
      1328      N      N        5852     neither
      6863      N      N        5851     neither
      2622      Y      N        5850      A only
      8192      Y      N        5849      A only
      7431      Y      Y        5848        both
      3043      Y      Y        5847        both
      4359      Y      Y        5846        both
      6255      N      N        5845     neither
      6765      Y      Y        5844        both
      2267      Y      N        5843      A only
      2327      Y      N        5842      A only
      6547      N      N        5841     neither
      9237      N      N        5840     neither
      7220      N      N        5839     neither
      5857      Y      N        5838      A only
      6421      Y      Y        5837        both
      8163      Y      Y        5836        both
      3758      Y      N        5835      A only
      8525      Y      N        5834      A only
      9979      Y      N        5833      A only
       439      Y      N        5832      A only
      9504      Y      Y        5831        both
       994      Y      N        5830      A only
      5415      Y      Y        5829        both
      2142      Y      N        5828      A only
      8508      Y      Y        5827        both
      8907      Y      N        5826      A only
      4898      Y      Y        5825        both
      5684      N      N        5824     neither
      2268      N      N        5823     neither
      4038      Y      Y        5822        both
      1879      N      N        5821     neither
      3269      Y      N        5820      A only
      8520      Y      N        5819      A only
      7060      Y      Y        5818        both
      3164      Y      Y        5817        both
      6498      N      N        5816     neither
       988      N      N        5815     neither
      7211      N      N        5814     neither
      1181      Y      Y        5813        both
      2056      Y      Y        5812        both
      2271      Y      Y        5811        both
      1539      N      N        5810     neither
      1724      Y      Y        5809        both
      4894      Y      Y        5808        both
      2082      Y      Y        5807        both
      4870      Y      Y        5806        both
      4147      N      N        5805     neither
      6555      Y      N        5804      A only
      8142      Y      Y        5803        both
      8985      N      N        5802     neither
      4794      Y      N        5801      A only
      2474      N      N        5800     neither
      1588      Y      Y        5799        both
      6933      Y      Y        5798        both
       350      Y      N        5797      A only
      4975      Y      Y        5796        both
       414      Y      N        5795      A only
      2362      Y      Y        5794        both
      8021      N      N        5793     neither
      4030      Y      Y        5792        both
      9025      Y      Y        5791        both
       938      Y      N        5790      A only
       663      Y      N        5789      A only
      9862      Y      Y        5788        both
       591      Y      N        5787      A only
      6257      Y      Y        5786        both
      2342      Y      N        5785      A only
      1247      Y      N        5784      A only
      5785      Y      Y        5783        both
      7681      Y      Y        5782        both
       460      Y      Y        5781        both
      7197      Y      Y        5780        both
      8384      Y      N        5779      A only
       415      Y      N        5778      A only
      9577      Y      Y        5777        both
      2707      Y      Y        5776        both
      4496      Y      Y        5775        both
      9611      Y      N        5774      A only
      2610      Y      N        5773      A only
      9394      Y      N        5772      A only
      7323      Y      Y        5771        both
      6023      Y      Y        5770        both
      1621      N      N        5769     neither
      9733      Y      Y        5768        both
      1543      Y      N        5767      A only
      9724      Y      Y        5766        both
      3011      Y      N        5765      A only
      5082      N      N        5764     neither
      6297      Y      N        5763      A only
      3722      Y      N        5762      A only
      3522      Y      Y        5761        both
      4598      Y      Y        5760        both
      8013      N      N        5759     neither
      9177      Y      N        5758      A only
      2539      Y      Y        5757        both
      9222      N      N        5756     neither
      6842      N      N        5755     neither
      1430      Y      Y        5754        both
      1403      Y      N        5753      A only
      9968      N      N        5752     neither
      5265      Y      Y        5751        both
      9549      Y      N        5750      A only
      9362      Y      Y        5749        both
      5904      N      N        5748     neither
      9958      Y      N        5747      A only
      6843      Y      Y        5746        both
      2457      Y      Y        5745        both
      2183      Y      N        5744      A only
      5901      N      N        5743     neither
       616      Y      Y        5742        both
      2238      Y      N        5741      A only
      7688      N      N        5740     neither
      1635      Y      Y        5739        both
      9674      Y      Y        5738        both
      6234      Y      N        5737      A only
      7572      N      N        5736     neither
       660      Y      Y        5735        both
      8119      Y      N        5734      A only
        69      Y      N        5733      A only
       708      Y      N        5732      A only
      3391      Y      Y        5731        both
      8155      Y      Y        5730        both
      2000      Y      N        5729      A only
      5131      Y      Y        5728        both
      4073      Y      Y        5727        both
      6538      Y      Y        5726        both
      1075      N      N        5725     neither
       101      Y      N        5724      A only
      5308      N      N        5723     neither
      5632      Y      Y        5722        both
      2808      Y      Y        5721        both
      4987      N      N        5720     neither
      8710      Y      Y        5719        both
      6946      N      N        5718     neither
      2913      N      N        5717     neither
       491      Y      N        5716      A only
      5329      Y      Y        5715        both
       606      Y      N        5714      A only
      7680      Y      N        5713      A only
      2599      N      N        5712     neither
      2405      Y      N        5711      A only
      4356      Y      Y        5710        both
      5926      Y      Y        5709        both
      2410      Y      Y        5708        both
      4674      N      N        5707     neither
      9766      Y      N        5706      A only
      2841      Y      Y        5705        both
      6978      Y      N        5704      A only
      8596      Y      N        5703      A only
      2014      Y      Y        5702        both
      2811      Y      Y        5701        both
      2124      Y      N        5700      A only
      8768      N      N        5699     neither
      3412      N      N        5698     neither
       179      Y      Y        5697        both
      7558      Y      N        5696      A only
      4045      Y      N        5695      A only
      6884      Y      Y        5694        both
      6479      Y      N        5693      A only
      9617      Y      Y        5692        both
       764      Y      Y        5691        both
      9878      Y      Y        5690        both
      6684      Y      Y        5689        both
       835      N      N        5688     neither
      6447      Y      N        5687      A only
      3805      N      N        5686     neither
       750      Y      Y        5685        both
      5307      Y      Y        5684        both
      6424      Y      N        5683      A only
      7455      N      N        5682     neither
      6590      Y      Y        5681        both
      1607      N      N        5680     neither
      1009      Y      N        5679      A only
      5151      N      N        5678     neither
      8678      Y      Y        5677        both
      3101      Y      Y        5676        both
      1591      Y      N        5675      A only
      8665      N      N        5674     neither
      5075      Y      N        5673      A only
      7543      Y      Y        5671        both
       876      Y      Y        5670        both
      2823      Y      Y        5669        both
      4521      Y      Y        5668        both
      9816      Y      Y        5667        both
       502      Y      Y        5666        both
      3862      Y      N        5665      A only
      5222      Y      N        5664      A only
      5053      Y      N        5663      A only
      4478      N      N        5662     neither
      4669      N      N        5661     neither
      1093      Y      N        5660      A only
      8459      N      N        5659     neither
      9516      Y      N        5658      A only
      4372      N      N        5656     neither
      1483      Y      Y        5655        both
      1663      Y      Y        5654        both
      5323      N      N        5653     neither
      3926      Y      Y        5652        both
      8398      N      N        5651     neither
      9353      Y      Y        5650        both
       147      N      N        5649     neither
      8516      Y      N        5648      A only
      3931      N      N        5647     neither
      5662      Y      Y        5646        both
      5676      N      N        5645     neither
      1359      Y      Y        5644        both
      8619      N      N        5643     neither
      7165      N      N        5642     neither
      7269      N      N        5641     neither
      1582      N      N        5640     neither
      5985      Y      Y        5639        both
      7980      Y      Y        5638        both
      6569      N      N        5637     neither
      5441      Y      Y        5636        both
      3774      Y      N        5635      A only
      7098      Y      Y        5634        both
      3717      Y      Y        5633        both
      4011      N      N        5632     neither
      2246      N      N        5631     neither
      2819      N      N        5630     neither
       932      Y      Y        5629        both
      8764      Y      N        5628      A only
      1227      N      N        5627     neither
      6031      Y      N        5626      A only
      8044      Y      N        5625      A only
      2766      Y      N        5624      A only
      8912      N      N        5623     neither
      8355      N      N        5622     neither
      3262      Y      Y        5621        both
      7146      Y      Y        5620        both
      6581      Y      Y        5619        both
      5683      Y      Y        5618        both
       261      Y      Y        5617        both
      1302      Y      Y        5616        both
      8749      Y      Y        5615        both
       416      Y      Y        5614        both
      4000      Y      Y        5613        both
      5263      N      N        5612     neither
      1116      N      N        5611     neither
      6299      Y      N        5610      A only
        43      N      N        5609     neither
      6201      Y      Y        5608        both
      8172      Y      Y        5607        both
      8517      Y      Y        5606        both
      3171      Y      N        5605      A only
       609      N      N        5604     neither
       143      Y      N        5603      A only
      5018      Y      N        5602      A only
      8933      N      N        5601     neither
      9057      N      N        5600     neither
      4513      Y      Y        5599        both
      9684      N      N        5598     neither
      4142      Y      N        5597      A only
      9370      N      N        5596     neither
      4855      Y      Y        5595        both
      9367      N      N        5594     neither
      3848      Y      N        5593      A only
      9337      Y      N        5592      A only
      6304      N      N        5591     neither
      2516      Y      N        5590      A only
      1808      N      N        5589     neither
       430      Y      N        5588      A only
      3646      Y      Y        5587        both
      3444      Y      N        5586      A only
      5550      Y      N        5585      A only
      7993      Y      Y        5584        both
      4354      N      N        5583     neither
      5507      Y      Y        5582        both
      7701      Y      Y        5581        both
       549      Y      Y        5580        both
      3700      N      N        5579     neither
      1102      Y      N        5578      A only
      4182      N      N        5577     neither
      7587      Y      Y        5576        both
      5562      Y      N        5575      A only
      8695      N      N        5574     neither
      3857      N      N        5573     neither
      6096      Y      Y        5572        both
       363      Y      Y        5571        both
      4380      N      N        5570     neither
      2447      N      N        5569     neither
      1886      Y      Y        5568        both
      8844      Y      N        5567      A only
      3206      Y      Y        5566        both
       902      Y      Y        5565        both
      1527      Y      N        5564      A only
      6208      Y      Y        5563        both
      6203      Y      N        5562      A only
      9609      N      N        5561     neither
      2031      Y      Y        5560        both
       986      N      N        5559     neither
      2779      N      N        5558     neither
      4610      Y      Y        5557        both
      9959      Y      Y        5556        both
      7155      N      N        5555     neither
      1934      Y      N        5554      A only
      8336      Y      Y        5553        both
      4062      Y      Y        5552        both
      7150      Y      N        5551      A only
       457      Y      Y        5550        both
      3068      Y      N        5549      A only
      3933      Y      Y        5548        both
      1150      N      N        5547     neither
      6982      Y      N        5546      A only
        48      Y      N        5545      A only
      5392      Y      N        5544      A only
      8088      Y      Y        5543        both
      6082      N      N        5542     neither
      5568      Y      Y        5541        both
      3260      Y      Y        5540        both
      9114      Y      N        5539      A only
      3801      Y      Y        5538        both
      1862      Y      Y        5537        both
      5504      N      N        5536     neither
      3212      Y      Y        5535        both
      2206      Y      Y        5534        both
      4585      Y      N        5533      A only
      5330      Y      Y        5532        both
      5576      Y      Y        5531        both
      1928      Y      Y        5530        both
      5736      Y      Y        5529        both
      5085      N      N        5528     neither
      9946      Y      N        5527      A only
      7117      N      N        5526     neither
      1311      N      N        5525     neither
      7725      Y      Y        5524        both
      8533      Y      Y        5523        both
      4111      N      N        5522     neither
      4970      Y      N        5521      A only
      9325      N      N        5520     neither
      6963      Y      Y        5519        both
      2526      N      N        5518     neither
      6996      N      N        5517     neither
      9628      N      N        5516     neither
      4320      Y      Y        5515        both
      2687      Y      Y        5514        both
      6235      Y      Y        5513        both
      9088      Y      Y        5512        both
      6348      Y      Y        5511        both
      5647      Y      N        5510      A only
      6752      Y      N        5509      A only
      6692      Y      N        5508      A only
       965      Y      Y        5507        both
      7476      Y      Y        5506        both
      8054      Y      Y        5505        both
         9      N      N        5504     neither
       950      N      N        5503     neither
      8193      Y      N        5502      A only
      4221      Y      Y        5501        both
      5288      Y      N        5500      A only
      3675      N      N        5499     neither
      7103      Y      Y        5498        both
      2680      Y      N        5497      A only
      9055      N      N        5496     neither
      7071      Y      N        5495      A only
      2191      N      N        5494     neither
      7116      N      N        5493     neither
      7177      Y      Y        5492        both
      7167      N      N        5491     neither
      3388      N      N        5490     neither
      3288      Y      Y        5489        both
      2894      N      N        5488     neither
       705      Y      Y        5487        both
      3479      N      N        5486     neither
      2245      N      N        5485     neither
      2541      Y      Y        5484        both
      4737      N      N        5483     neither
      1048      N      N        5482     neither
      7493      Y      Y        5481        both
      5088      Y      N        5480      A only
      8338      N      N        5479     neither
       776      Y      Y        5478        both
      4193      N      N        5477     neither
      7628      Y      Y        5476        both
      6319      Y      N        5475      A only
      7391      Y      Y        5474        both
      2917      Y      N        5473      A only
      7566      Y      Y        5472        both
      1355      Y      Y        5471        both
      1095      Y      Y        5470        both
      9278      Y      N        5469      A only
      6050      Y      Y        5468        both
      9606      Y      N        5467      A only
      1589      Y      Y        5466        both
      2181      Y      Y        5465        both
      6610      N      N        5464     neither
      3190      Y      Y        5463        both
      6949      Y      Y        5462        both
      1806      Y      Y        5461        both
      9203      Y      N        5460      A only
       998      Y      Y        5459        both
      2483      Y      N        5458      A only
      4973      Y      Y        5457        both
      9849      Y      N        5456      A only
      5668      Y      Y        5455        both
      6614      Y      N        5453      A only
      8218      Y      N        5452      A only
      7435      Y      Y        5451        both
      1628      Y      Y        5450        both
      2453      N      N        5449     neither
      3571      Y      N        5448      A only
      1282      Y      N        5447      A only
      6469      N      N        5446     neither
      9601      N      N        5445     neither
      8161      Y      Y        5444        both
      6937      Y      Y        5443        both
      7916      Y      Y        5442        both
      1711      Y      N        5441      A only
      8549      Y      Y        5440        both
      9102      Y      Y        5439        both
      6612      N      N        5438     neither
      3475      Y      Y        5437        both
      8922      Y      Y        5436        both
      6108      Y      N        5435      A only
      4473      N      N        5434     neither
      2572      Y      Y        5433        both
      9865      Y      Y        5432        both
      3985      Y      N        5431      A only
      2173      Y      N        5430      A only
      1537      Y      N        5429      A only
      7458      N      N        5428     neither
      1455      Y      N        5427      A only
      5219      N      N        5426     neither
      3601      Y      Y        5425        both
      9160      Y      N        5424      A only
      8876      N      N        5423     neither
      8812      Y      N        5422      A only
       548      Y      N        5421      A only
      9692      N      N        5420     neither
      5955      Y      Y        5419        both
       572      N      N        5418     neither
      5089      Y      Y        5417        both
       307      Y      N        5416      A only
      9599      Y      N        5415      A only
      2578      Y      Y        5414        both
      7751      Y      Y        5413        both
      8340      Y      N        5412      A only
      1192      Y      N        5411      A only
      7339      Y      Y        5410        both
      6131      Y      Y        5409        both
      8779      Y      Y        5408        both
      4547      Y      Y        5407        both
      2976      Y      Y        5406        both
      3047      Y      Y        5405        both
      2974      Y      N        5404      A only
       505      Y      N        5403      A only
      2104      Y      Y        5402        both
      1883      Y      Y        5401        both
      2895      Y      Y        5400        both
      3343      Y      N        5399      A only
        24      N      N        5398     neither
      7424      Y      Y        5397        both
      5111      N      N        5396     neither
       182      Y      N        5395      A only
      2037      Y      Y        5394        both
      5104      Y      N        5393      A only
        98      Y      Y        5392        both
      9317      Y      N        5391      A only
      4326      Y      Y        5390        both
      6446      Y      Y        5389        both
      7058      Y      Y        5388        both
      2222      Y      N        5387      A only
       720      N      N        5386     neither
       747      N      N        5385     neither
      4614      Y      N        5384      A only
      1314      Y      N        5383      A only
      6352      Y      Y        5382        both
      9747      Y      N        5381      A only
       631      N      N        5380     neither
      9944      Y      Y        5379        both
      2171      Y      N        5377      A only
      8445      Y      Y        5376        both
       652      Y      Y        5375        both
       487      N      N        5374     neither
      6500      N      N        5373     neither
      5026      N      N        5372     neither
      5701      Y      Y        5371        both
      5163      Y      Y        5370        both
      8959      Y      N        5369      A only
      6570      Y      Y        5368        both
       540      Y      Y        5367        both
      9964      N      N        5366     neither
      7440      Y      N        5365      A only
      8623      Y      Y        5364        both
      5135      N      N        5363     neither
      8926      Y      Y        5362        both
      9178      Y      Y        5361        both
      7463      N      N        5360     neither
       437      N      N        5359     neither
      9040      Y      Y        5358        both
      7887      Y      N        5357      A only
      1301      Y      Y        5356        both
      7436      Y      Y        5355        both
      1845      Y      Y        5354        both
      8715      Y      Y        5353        both
      8351      Y      N        5352      A only
      4005      Y      Y        5351        both
      3797      N      N        5350     neither
      6698      Y      Y        5349        both
      8485      Y      N        5348      A only
      5132      Y      Y        5347        both
      9637      N      N        5346     neither
      9883      Y      N        5345      A only
      3287      N      N        5344     neither
       131      N      N        5343     neither
      6954      N      N        5342     neither
      2982      Y      Y        5341        both
      1199      Y      N        5340      A only
       649      N      N        5339     neither
      8828      Y      N        5338      A only
       626      N      N        5337     neither
      4803      Y      Y        5336        both
      4344      Y      N        5335      A only
      1262      Y      N        5334      A only
       583      Y      Y        5333        both
      5900      Y      Y        5332        both
      2329      Y      Y        5331        both
      6742      Y      Y        5330        both
        14      Y      Y        5329        both
      2179      N      N        5328     neither
      9386      N      N        5327     neither
      9428      Y      Y        5326        both
      4213      N      N        5325     neither
      5892      Y      Y        5324        both
      2948      Y      N        5323      A only
      8792      N      N        5322     neither
      9165      Y      Y        5321        both
      1993      Y      Y        5320        both
      6554      Y      Y        5319        both
      5129      Y      N        5318      A only
      9199      Y      N        5317      A only
      1978      Y      N        5316      A only
      6009      Y      Y        5315        both
      7306      Y      Y        5314        both
      2844      Y      Y        5313        both
      3177      Y      Y        5312        both
      1676      Y      N        5311      A only
      9419      Y      Y        5310        both
      1775      Y      N        5309      A only
      4328      Y      N        5308      A only
      6947      N      N        5307     neither
      8847      Y      N        5306      A only
      4404      Y      Y        5305        both
      5108      Y      Y        5304        both
      6088      N      N        5303     neither
      1362      Y      N        5302      A only
      9858      N      N        5301     neither
      1253      Y      Y        5300        both
       886      Y      Y        5299        both
      7075      Y      Y        5298        both
      3747      Y      Y        5297        both
      3330      N      N        5296     neither
      5405      Y      N        5295      A only
      5708      N      N        5294     neither
      7747      Y      Y        5293        both
      6966      N      N        5292     neither
      5372      Y      Y        5291        both
      2313      Y      Y        5290        both
      4661      N      N        5289     neither
      9387      N      N        5288     neither
      1198      Y      N        5287      A only
      8035      Y      Y        5286        both
      4093      Y      Y        5285        both
      3550      Y      N        5284      A only
      3064      Y      Y        5283        both
      1298      N      N        5282     neither
      7295      N      N        5281     neither
      4149      N      N        5280     neither
      4444      Y      N        5279      A only
      8503      Y      N        5278      A only
      9265      Y      Y        5277        both
      3210      Y      N        5276      A only
      2095      N      N        5275     neither
      2874      Y      Y        5274        both
       169      Y      N        5273      A only
      8613      Y      Y        5272        both
      3635      Y      Y        5271        both
      9164      Y      N        5270      A only
       381      Y      Y        5269        both
      6833      Y      Y        5268        both
      5409      Y      Y        5267        both
      4226      Y      N        5266      A only
      1283      N      N        5265     neither
       149      Y      N        5264      A only
      6877      Y      Y        5263        both
      3519      Y      Y        5262        both
      4001      Y      N        5261      A only
      2769      Y      Y        5259        both
      9785      Y      Y        5258        both
      3737      N      N        5257     neither
      4384      Y      N        5256      A only
      6856      Y      Y        5255        both
      3615      N      N        5254     neither
      4599      Y      N        5253      A only
      2021      Y      N        5252      A only
      1286      Y      Y        5251        both
      3341      N      N        5250     neither
      5657      Y      Y        5249        both
      7491      Y      N        5248      A only
       263      Y      N        5247      A only
      7905      N      N        5246     neither
      6883      Y      N        5245      A only
       379      Y      N        5244      A only
      5617      Y      Y        5243        both
      8347      Y      N        5242      A only
        73      N      N        5241     neither
      3018      N      N        5240     neither
      6069      Y      N        5239      A only
       612      Y      N        5238      A only
      8125      Y      Y        5237        both
      9049      Y      N        5236      A only
      3587      Y      Y        5235        both
      1148      Y      N        5234      A only
      1673      Y      N        5233      A only
      7518      Y      N        5232      A only
      8273      N      N        5231     neither
      4935      Y      Y        5230        both
      4948      Y      N        5228      A only
      2770      Y      N        5227      A only
      6971      Y      N        5226      A only
      2300      N      N        5225     neither
       936      N      N        5224     neither
       253      N      N        5223     neither
      6025      N      N        5222     neither
      7508      N      N        5221     neither
       301      N      N        5220     neither
      1728      Y      Y        5219        both
      7668      Y      N        5218      A only
      7140      Y      N        5217      A only
      8557      Y      Y        5216        both
      4505      Y      Y        5215        both
      8753      N      N        5214     neither
      8280      Y      N        5213      A only
      4390      Y      N        5212      A only
      4943      N      N        5211     neither
      5380      Y      Y        5210        both
      7963      Y      Y        5209        both
      1484      N      N        5208     neither
      2990      Y      N        5207      A only
      6219      Y      Y        5206        both
      5884      N      N        5205     neither
      8420      Y      Y        5204        both
      2029      Y      Y        5203        both
      7478      N      N        5202     neither
      4864      Y      Y        5201        both
      8036      N      N        5200     neither
       615      Y      N        5199      A only
       498      N      N        5198     neither
      9451      Y      Y        5197        both
      4826      N      N        5196     neither
      6579      N      N        5195     neither
      2441      Y      N        5194      A only
      3019      Y      Y        5193        both
      1817      N      N        5192     neither
      1670      Y      Y        5191        both
      5324      N      N        5190     neither
       116      Y      Y        5189        both
      5036      N      N        5188     neither
      5823      N      N        5187     neither
       314      N      N        5186     neither
      2635      Y      N        5185      A only
      5752      Y      Y        5184        both
      7102      Y      Y        5183        both
      1863      N      N        5182     neither
      7522      Y      Y        5181        both
      7227      Y      Y        5180        both
      3283      N      N        5179     neither
      9158      Y      N        5178      A only
      9443      N      N        5177     neither
      2514      Y      Y        5176        both
      6593      N      N        5175     neither
      3636      Y      Y        5174        both
       465      Y      Y        5173        both
      1429      Y      Y        5172        both
      2047      Y      Y        5171        both
      8423      N      N        5170     neither
      1186      N      N        5169     neither
      1637      N      N        5168     neither
      2306      Y      N        5167      A only
      8719      Y      N        5166      A only
      2677      Y      Y        5165        both
      2190      Y      N        5164      A only
      2501      N      N        5163     neither
      9339      Y      Y        5162        both
      5105      N      N        5161     neither
      2683      N      N        5160     neither
      1228      N      N        5159     neither
